estado	municipio	parroquia	centro	cod_centro	votosGPP2017	votosMUD2017	votosOTHER2017	votantesx2017	nulos2017	no_sustituidos_sum2017	reubicado_g2017	turnout2017	abstention2017	MUDshare2017	validos2017	votantes2015	abstencion2015	turnout2015	MUDshare2015	MUDshare2013	MCMshare2012
"EDO. COJEDES"	"MP. AUTONOMO TINAQUILLO"	"PQ. TINAQUILLO"	"CENTRO DE EDUCACION INICIAL BUENA VISTA"	"080201058"	206	87	5	396	1	2	0	.7550505	.2449495	.6912752	298	314	.1822917	.8177083	.3445946	.1796117	
"EDO. COJEDES"	"MP. AUTONOMO TINAQUILLO"	"PQ. TINAQUILLO"	"ESCUELA BOLIVARIANA EL COGOLLO 1"	"080201059"	169	33	4	293	0	1	0	.7030717	.2969283	.8203884	206	233	.1965517	.8034483	.1483254		
"EDO. COJEDES"	"MP. AUTONOMO TINAQUILLO"	"PQ. TINAQUILLO"	"COMPLEJO EDUCATIVO NACIONAL GENERAL EZEQUIEL ZAMORA"	"080201060"	251	206	9	637	0	1	0	.7315542	.2684458	.5386266	466	527	.1513688	.8486313	.5141129		
"EDO. COJEDES"	"MP. AUTONOMO TINAQUILLO"	"PQ. TINAQUILLO"	"CENTRO DE VOTACION EL ARAGUANEY"	"080201061"	299	56	5	493	0	6	0	.7302231	.2697769	.8305556	360	333	.1777778	.8222222	.1986971		
"EDO. COJEDES"	"MP. AUTONOMO TINAQUILLO"	"PQ. TINAQUILLO"	"CENTRO DE VOTACION EZEQUIEL ZAMORA"	"080201062"	101	27	1	229	0	2	0	.5633188	.4366812	.7829458	129	183	.2077922	.7922078	.1907514		
"EDO. COJEDES"	"MP. AUTONOMO TINAQUILLO"	"PQ. TINAQUILLO"	"CENTRO DE VOTACION SABANA GRANDE"	"080201063"	244	66	2	411	0	3	0	.7591241	.2408759	.7820513	312	313	.193299	.8067011	.2429577		
"EDO. COJEDES"	"MP. AUTONOMO TINAQUILLO"	"PQ. TINAQUILLO"	"CENTRO DE VOTACION FUNDACION HUGO CHAVEZ"	"080201064"	213	41	3	363	1	3	0	.7107438	.2892562	.8287938	257	286	.2011173	.7988827	.2122449		
"EDO. COJEDES"	"MP. GIRARDOT"	"PQ. EL BAUL"	"ESCUELA  PRIMARIA   BOLIVARIANA  NICOLAS DE CASTRO"	"080301001"	1020	1107	10	2942	2	13	0	.7270564	.2729436	.4773046	2137	2151	.2767317	.7232683	.4970501	.431736	.0218978
"EDO. COJEDES"	"MP. GIRARDOT"	"PQ. EL BAUL"	"LICEO BOLIVARIANO HIGINIO MORALES"	"080301002"	1109	940	8	2894	2	6	0	.711472	.288528	.5391347	2057	2141	.265775	.734225	.440261	.3813953	
"EDO. COJEDES"	"MP. GIRARDOT"	"PQ. EL BAUL"	"ESCUELA  ESTADAL NUMERO 241 ZANJA DE LIRA"	"080301003"	131	28	1	243	0	0	0	.6584362	.3415638	.81875	160	158	.3577236	.6422764	.2156863	.172043	
"EDO. COJEDES"	"MP. GIRARDOT"	"PQ. EL BAUL"	"ESCUELA ESTADAL UNITARIA NUMERO 75"	"080301004"	160	88	2	492	0	1	0	.5081301	.4918699	.64	250	279	.4431138	.5568862	.2434457	.1926606	
"EDO. COJEDES"	"MP. GIRARDOT"	"PQ. EL BAUL"	"ESCUELA MUNICIPAL UNITARIA NUMERO  2"	"080301005"	51	22	1	234	0	0	0	.3162393	.6837606	.6891892	74	119	.4957627	.5042373	.2413793	.1324503	
"EDO. COJEDES"	"MP. GIRARDOT"	"PQ. EL BAUL"	"ESCUELA PRIMARIA BOLIVARIANA NACIONAL JABILLAL"	"080301006"	250	116	1	625	0	1	0	.5872	.4128	.6811989	367	351	.4498433	.5501567	.2324159	.2287736	
"EDO. COJEDES"	"MP. GIRARDOT"	"PQ. EL BAUL"	"CENTRO DE EDUCACION INICIAL QUEBRADA DE AGUA"	"080301007"	122	12	2	186	1	0	0	.7365592	.2634408	.8970588	136	145	.2119565	.7880435	.0559441	.0254777	
"EDO. COJEDES"	"MP. GIRARDOT"	"PQ. SUCRE"	"ESCUELA  ESTADAL  FRANCISCO VILLANUEVA"	"080302001"	361	268	0	852	1	3	0	.7394366	.2605634	.5739269	629	630	.2741936	.7258065	.398682	.3556619	.0138889
"EDO. COJEDES"	"MP. GIRARDOT"	"PQ. SUCRE"	"ESCUELA  BASICA  CONCENTRADA  CHIVERRY"	"080302002"	51	39	3	141	0	0	0	.6595744	.3404256	.5483871	93	111	.2291667	.7708333	.2980769	.2323232	
"EDO. COJEDES"	"MP. GIRARDOT"	"PQ. SUCRE"	"ESCUELA  BASICA CONCONCENTRADA  SIN NUMERO NUCLEO 400"	"080302003"	155	63	0	397	0	1	0	.5491184	.4508816	.7110091	218	253	.3611111	.6388889	.1617021	.1526718	
"EDO. COJEDES"	"MP. GIRARDOT"	"PQ. SUCRE"	"ESCUELA BOLIVARIANA LA PALMITA"	"080302004"	158	67	1	349	1	1	0	.6504298	.3495702	.699115	226	247	.3176796	.6823205	.2458333	.1912752	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA  BOLIVARIANA JOSE ANTONIO APONTE"	"080401001"	752	656	19	1955	1	3	0	.7304348	.2695652	.5269797	1427	1392	.2615385	.7384615	.5069552	.3768016	.0118483
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA TECNICA AGROPECUARIA JUDAS TADEO PIÃANGO"	"080401002"	715	464	9	1673	0	8	0	.7101016	.2898984	.6018519	1188	1111	.3073566	.6926434	.4080235	.3206612	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA CARMEN ADELA MOTA DE MORENO"	"080401003"	401	239	4	858	1	1	0	.7517483	.2482517	.6226708	644	622	.2630332	.7369668	.3533448	.2764977	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA  ESTADAL NUMERO  31"	"080401004"	157	76	6	367	1	2	0	.6539509	.3460491	.6569037	239	253	.3180593	.6819407	.219917	.1280277	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA  ESTADAL NUMERO  73"	"080401005"	167	60	2	373	0	2	0	.613941	.386059	.7292576	229	259	.3272727	.6727273	.1027668	.0501672	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA  BASICA  ESTADAL  UNITARIA NUMERO  265"	"080401006"	140	50	1	296	1	0	0	.6486486	.3513514	.7329843	191	204	.3154362	.6845638	.1692308	.0655738	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA  BASICA  ESTADAL  UNITARIA SIN NUMERO"	"080401007"	56	35	1	175	0	0	0	.5257143	.4742857	.6086956	92	81	.547486	.452514	.1710526	.1210191	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"CONCENTRACION ESCOLAR PAPELON"	"080401008"	59	42	1	178	0	0	0	.5730337	.4269663	.5784314	102	120	.3333333	.6666666	.4649123	.3130435	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA  ESTADAL  UNITARIA NUMERO  149"	"080401009"	92	52	2	236	0	3	0	.6186441	.3813559	.630137	146	173	.2761506	.7238494	.2909091	.2239583	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA  ESTADAL  CONCENTRADA NUMERO  91"	"080401010"	92	89	1	304	0	1	0	.5986842	.4013158	.5054945	182	183	.4171975	.5828025	.3809524	.2124542	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA ESTADAL CONCENTRADA LA GUAMA"	"080401011"	228	117	0	493	2	2	0	.703854	.296146	.6608695	345	345	.2782427	.7217573	.2345679	.1969231	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA  ESTADAL  CONCENTRADA ROLANDO VASQUEZ"	"080401012"	378	185	4	859	2	2	0	.6623982	.3376018	.6666667	567	564	.344186	.6558139	.2417795	.189441	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA  CONCENTRADA NUMERO  39-146"	"080401013"	89	66	0	230	0	0	0	.6739131	.3260869	.5741935	155	172	.2554113	.7445887	.347561	.3566879	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA  ESTADAL  CONCENTRADA SIN NUMERO"	"080401014"	88	76	0	246	0	0	0	.6666667	.3333333	.5365854	164	155	.3595041	.6404959	.3175676	.15625	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA ESTADAL UNITARIA NUMERO  128"	"080401015"	56	25	1	195	0	1	0	.4205128	.5794872	.6829268	82	101	.502463	.497537	.1684211	.2704918	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA  ESTADAL  NUMERO  26"	"080401016"	81	32	1	209	1	0	0	.5502392	.4497608	.7105263	114	122	.4245283	.5754717	.2477876	.1338028	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA  ESTADAL  PLAYITA"	"080401017"	168	31	1	351	0	2	0	.5698006	.4301994	.84	200	168	.4063604	.5936396	.1383648	.109375	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA UNITARIA LAS GARZAS"	"080401018"	99	42	1	213	3	1	0	.6807511	.3192489	.6971831	142	155	.2512077	.7487923	.1793104	.2014388	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA ESTADAL UNITARIA NUMERO 135"	"080401019"	90	47	0	203	2	0	0	.684729	.315271	.6569343	137	113	.4487805	.5512195	.1698113	.0884354	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA ESTADAL CONCENTRADA LA YAGUITA"	"080401020"	92	98	0	266	0	1	0	.7142857	.2857143	.4842105	190	194	.2788104	.7211896	.3709677	.2258064	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA LOS MATA PALOS"	"080401021"	157	52	0	267	1	0	0	.7865168	.2134832	.7511961	209	187	.2723735	.7276264	.2631579	.1758242	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA CONCENTRADA EL PUEBLITO"	"080401022"	349	92	1	586	0	4	0	.7542662	.2457338	.7895927	442	372	.2734375	.7265625	.1613833	.109375	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA BOLIVARIANA SAN ANTONIO DE MONAGAS"	"080401023"	293	37	1	536	5	1	0	.6268657	.3731343	.8851964	331	317	.3063457	.6936543	.0522876	.0437158	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA CONCENTRADA LA CRUZ"	"080401024"	111	48	3	225	1	0	0	.7244444	.2755556	.6851852	162	162	.260274	.7397261	.3483871	.1796407	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA ESTADAL CONCENTRADA  MACUAYA"	"080401025"	82	44	1	164	0	1	0	.7743902	.2256098	.6456693	127	123	.25	.75	.2232143	.1118881	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA ESTADAL CONCENTRADA EL TORO"	"080401026"	28	20	0	71	0	0	0	.6760563	.3239437	.5833333	48	48	.3043478	.6956522	.4772727	.1803279	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA ESTADAL CONCENTRADA LA ARENITA"	"080401027"	127	75	1	255	1	0	0	.8	.2	.6256158	203	205	.1767068	.8232932	.3333333	.2740741	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA NACIONAL BOLIVARIANA EZEQUIEL ZAMORA"	"080401028"	50	20	0	108	0	0	0	.6481481	.3518519	.7142857	70	79	.2403846	.7596154	.1666667	.0416667	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA CONCENTRADA MATA OSCURA"	"080401029"	86	29	0	157	0	0	0	.7324841	.2675159	.7478261	115	111	.1654135	.8345865	.2314815	.1020408	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"CENTRO DE EDUCACION INICIAL BOLIVARIANO JOSE ANTONIO APONTE"	"080401030"	211	109	2	378	0	1	0	.8518519	.1481481	.6552795	322	283	.1602374	.8397626	.3516484	.2149533	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA BAQUIRA"	"080401031"	68	64	0	149	0	0	0	.885906	.114094	.5151515	132	132	.0896552	.9103448	.4032258	.2857143	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA CONCENTRADA LIMONCITO"	"080401032"	93	14	1	147	0	2	0	.7346939	.2653061	.8611111	108	112	.2380952	.7619048	.0714286	.0350877	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA CORCOVADO"	"080401033"	43	40	0	103	0	0	0	.8058252	.1941748	.5180723	83	74	.2884615	.7115384	.2777778	.2555556	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA CAMPO ALEGRE"	"080401034"	99	17	2	159	0	0	0	.7421384	.2578616	.8389831	118	134	.1572327	.8427673	.0666667	.0074627	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA ESTADAL UNITARIA NUMERO 12 GARRIDO"	"080401035"	78	2	3	110	0	3	0	.7545455	.2454545	.939759	83	98	.1171171	.8828829	.0319149	0	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"ESCUELA BASICA ESTADAL UNITARIA SIN NUMERO VALLECITO"	"080401036"	46	25	0	93	2	0	0	.7849463	.2150537	.6478873	71	74	.1956522	.8043478	.3384615	.2307692	
"EDO. COJEDES"	"MP. PAO S J BAUTISTA"	"PQ. EL PAO"	"CENTRO DE VOTACION LA SEIBA"	"080401037"	43	20	0	72	0	0	0	.875	.125	.6825397	63	61	.1408451	.8591549	.1428571		
"EDO. COJEDES"	"MP. RICAURTE"	"PQ. LIBERTAD DE COJEDES"	"ESCUELA PRIMARIA PRESBITERO  MIGUEL PALAO RICO"	"080501001"	1116	369	7	1959	3	10	0	.7631444	.2368556	.7479893	1492	1415	.2842691	.7157309	.286031	.2372432	.0073801
"EDO. COJEDES"	"MP. RICAURTE"	"PQ. LIBERTAD DE COJEDES"	"ESCUELA  ESTADAL NUMERO  256"	"080501002"	177	39	1	303	0	2	0	.7161716	.2838284	.8156682	217	203	.3344262	.6655738	.213198	.2397959	
"EDO. COJEDES"	"MP. RICAURTE"	"PQ. LIBERTAD DE COJEDES"	"ESCUELA  BASICA  CANTA RANA"	"080501003"	564	118	4	868	0	5	0	.7903226	.2096774	.8221574	686	613	.2813599	.7186401	.2421053	.1656151	
"EDO. COJEDES"	"MP. RICAURTE"	"PQ. LIBERTAD DE COJEDES"	"ESCUELA  CONCENTRADA  MIXTA GENAREÃO"	"080501004"	232	72	1	434	0	0	0	.702765	.297235	.7606558	305	309	.3040541	.695946	.2819672	.2454545	
"EDO. COJEDES"	"MP. RICAURTE"	"PQ. LIBERTAD DE COJEDES"	"CICLO BASICO COMUN, FERNANDO FIGUEREDO"	"080501005"	981	321	10	1658	3	6	0	.7931243	.2068757	.7477134	1312	1239	.2454324	.7545676	.2793867	.2155309	
"EDO. COJEDES"	"MP. RICAURTE"	"PQ. LIBERTAD DE COJEDES"	"ESCUELA ESTADAL ZOILA EMPERATRIZ GUTIERREZ"	"080501006"	689	265	3	1272	3	4	0	.754717	.245283	.7199582	957	920	.2767296	.7232704	.2880184	.2497409	
"EDO. COJEDES"	"MP. RICAURTE"	"PQ. LIBERTAD DE COJEDES"	"ESCUELA CONCENTRADA NUMERO  15-35-89-156"	"080501007"	600	285	6	1187	2	8	1	.7523168	.2476832	.6734007	891	836	.2755633	.7244368	.3769036	.2951807	
"EDO. COJEDES"	"MP. RICAURTE"	"PQ. LIBERTAD DE COJEDES"	"ESCUELA ESTADAL UNITARIA NUMERO 155"	"080501008"	221	88	1	403	0	1	0	.7692308	.2307692	.7129032	310	297	.2666667	.7333333	.365942	.340694	
"EDO. COJEDES"	"MP. RICAURTE"	"PQ. LIBERTAD DE COJEDES"	"ESCUELA  BASICA  EL MUERTICO"	"080501009"	348	54	4	553	1	2	0	.7359855	.2640145	.8571429	406	390	.2857143	.7142857	.1866667	.1130221	
"EDO. COJEDES"	"MP. RICAURTE"	"PQ. LIBERTAD DE COJEDES"	"JARDIN DE INFANCIA BOLIVARIANO LA CHEPERA"	"080501011"	144	41	2	233	0	0	0	.8025751	.1974249	.7700534	187	190	.1666667	.8333333	.3060109	.2091837	
"EDO. COJEDES"	"MP. RICAURTE"	"PQ. LIBERTAD DE COJEDES"	"ESCUELA BASICA SABANA LARGA"	"080501012"	190	103	6	368	0	1	0	.8125	.1875	.6354515	299	277	.204023	.795977	.3807692	.2134831	
"EDO. COJEDES"	"MP. RICAURTE"	"PQ. EL AMPARO"	"ESCUELA PRIMARIA LUIS RAMON MATUTE"	"080502001"	445	194	2	1005	0	9	0	.6378109	.3621891	.6942278	641	604	.3905146	.6094854	.3287197	.220339	0
"EDO. COJEDES"	"MP. RICAURTE"	"PQ. EL AMPARO"	"C.E.I. LUIS RAMON MATUTE"	"080502002"	254	71	2	426	2	0	0	.7723005	.2276995	.7767584	327	338	.2229885	.7770115	.2147436	.1242604	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA PRIMARIA ANGEL MARIA GARRIDO"	"080601001"	730	714	22	1980	2	10	0	.7414141	.2585859	.4979536	1466	1554	.2014388	.7985612	.5413793	.4610473	.0259067
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"UNIDAD GERIATRICA AGUSTIN CAPO BIANCO SANCHEZ"	"080601002"	337	240	4	784	0	4	0	.7410714	.2589286	.5800344	581	625	.1893645	.8106356	.4505119	.3620072	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"LICEO NACIONAL  ELOY GUILLERMO GONZALEZ"	"080601005"	574	1049	22	2339	5	11	0	.7054297	.2945703	.3489362	1645	1890	.1860465	.8139535	.6920067	.6335917	.0204866
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA  BASICA  JULIO ESCALONA"	"080601006"	625	505	8	1635	3	8	0	.6978593	.3021407	.5492091	1138	1258	.2647575	.7352425	.5098882	.4193319	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA  PRIMARIA ESTADAL  ELEAZAR ALMARAT"	"080601007"	482	1007	14	2188	1	14	0	.6873857	.3126143	.3206919	1503	1691	.2098131	.7901869	.7425926	.6548312	.0318182
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA  BASICA  CREACION SAN CARLOS"	"080601008"	1185	1306	27	3429	8	19	0	.7366579	.2633421	.4706116	2518	2768	.1870778	.8129222	.5759567	.5278665	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA  BASICA BOLIVARIANA CARLOS VILORIO"	"080601009"	994	1630	27	3888	3	15	0	.6826132	.3173868	.3749529	2651	2971	.2285121	.771488	.6982605	.6299238	.0452675
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA  BASICA  ELOY GUILLERMO  GONZALEZ"	"080601010"	821	1174	15	3095	4	17	0	.650727	.349273	.4084577	2010	2334	.234252	.765748	.6545705	.5857202	.0298364
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"CENTRO DE EDUCACIÃN INICIAL EL PAUJIL"	"080601011"	240	380	6	874	1	8	1	.7173913	.2826087	.3833866	626	698	.2157303	.7842697	.6499239	.5912209	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"UNIDAD SANITARIA CANDIDO DIAZ CARBALLO"	"080601012"	253	435	11	953	0	7	0	.7334732	.2665268	.3619456	699	755	.2118998	.7881002	.6796116	.6025807	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA  BASICA  MARIA  DE  ALBORNOZ"	"080601013"	1005	976	15	2782	5	17	0	.7192667	.2807333	.503507	1996	2087	.2503592	.7496408	.5574859	.4668828	.0264706
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA  GRADUADA  MARIA CLEMENCIA DE GUERRA"	"080601014"	545	366	6	1223	1	8	0	.7506133	.2493867	.5943294	917	938	.2215768	.7784232	.4456019	.3850446	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA ESTADAL UNITARIA TIO AGUSTIN"	"080601016"	37	24	0	167	0	0	0	.3652695	.6347306	.6065574	61	64	.6213018	.3786982	.1964286	.0142857	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA PRIMARIA ALEJANDRO FEBRES"	"080601017"	886	821	16	2393	6	10	0	.722524	.277476	.5142194	1723	1762	.260906	.739094	.5563636	.46548	.0192308
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"LICEO BOLIVARIANO CREACION"	"080601018"	603	826	18	1932	3	6	0	.7505176	.2494824	.4167243	1447	1522	.1830381	.8169619	.6627667	.5759948	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA BASICA BOLIVARIANA CARLOS TOVAR"	"080601019"	697	806	11	2133	3	7	0	.7112049	.2887951	.4603699	1514	1714	.188447	.811553	.6135946	.5417607	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA BASICA BOLIVARIANA IGINIO MORALES"	"080601020"	567	1207	16	2571	3	17	0	.697394	.302606	.3167598	1790	2037	.2055382	.7944618	.7155395	.6584281	.0305556
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA BASICA MONSEÃOR FRANCISCO MIGUEL SEIJAS"	"080601021"	1158	957	17	3003	4	12	0	.7112887	.2887113	.543152	2132	2278	.2285811	.7714189	.5298262	.4498285	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA BASICA NACIONAL BOLIVARIANA ROMULO GALLEGOS"	"080601022"	1395	1199	19	3571	7	16	0	.7336881	.2663119	.5338691	2613	2753	.2093624	.7906376	.564597	.4744658	.0156556
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA BASICA BOLIVARIANA ANDRES ELOY BLANCO"	"080601023"	1151	875	14	2852	6	9	0	.7173913	.2826087	.5642157	2040	2162	.2319716	.7680284	.5295591	.4356712	.0323276
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"UNIDAD EDUCATIVA PRIVADA MIGUEL PALAO RICO"	"080601024"	308	518	8	1184	2	5	0	.7060811	.2939189	.3693046	834	907	.2201204	.7798796	.7131519	.6217071	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA BASICA  LA BLANQUERA"	"080601025"	634	1042	14	2417	4	13	0	.7008688	.2991312	.3751479	1690	1896	.216205	.7837949	.6727474	.5961058	.0236052
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA GRANJA ANIBAL DOMINICI"	"080601026"	85	170	6	360	1	4	0	.7277778	.2722222	.3256705	261	295	.1961853	.8038147	.7090909	.6069182	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA ESTADAL CONCENTRADA VALLE HONDO"	"080601027"	225	151	1	545	1	3	0	.693578	.306422	.596817	377	397	.2675277	.7324723	.3798883	.3248731	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA ESTADAL CONCENTRADA PALMERO"	"080601028"	227	165	6	543	2	3	0	.7366483	.2633517	.5703518	398	372	.2954545	.7045455	.4582133	.3452158	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA CONCENTRADA SOLANO"	"080601029"	198	134	5	463	1	2	0	.7300216	.2699784	.5875371	337	343	.2461538	.7538462	.388535	.2491909	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA ESTADAL UNITARIA NUMERO 102"	"080601030"	152	22	2	254	0	3	0	.6929134	.3070866	.8636364	176	190	.254902	.745098	.0698925	.0301508	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA BASICA RAMON ANTONIO VILLEGAS"	"080601031"	418	225	0	866	0	2	0	.7424942	.2575058	.6500778	643	647	.218599	.781401	.3191489	.2689335	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA ESTADAL EL PENITENTE"	"080601032"	61	29	1	147	0	0	0	.6190476	.3809524	.6703297	91	104	.2827586	.7172414	.2424242	.2051282	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA BASICA EMILIO GERONIMO GOMEZ"	"080601033"	760	324	7	1584	3	7	0	.6906565	.3093435	.6966086	1091	1150	.2522757	.7477243	.2568556	.2161435	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA CONCENTRADA LA PALMA"	"080601034"	225	168	8	543	2	3	0	.7421731	.2578269	.5610973	401	403	.2367424	.7632576	.3705722	.3418014	
"EDO. COJEDES"	"MP. EZEQUIEL ZAMORA"	"PQ. SAN CARLOS DE AUSTRIA"	"ESCUELA BOLIVARIANA MAPUEY"	"080601035"	611	407	6	1443	2	7	0	.7110187	.2889813	.5966797	1024	1028	.2561505	.7438495	.4584648	.3757455	
